date,total_pnl,median_pnl,trade_count,win_rate,total_volume,avg_trade_size,long_ratio,fg_value,classification,is_profitable,weekend,cumulative_pnl,sentiment_group,fg_yest,pnl_yest,vol_yest,target,intensity_q,sharpe_proxy
2024-09-27,0.0,0.0,56,0.0,126097.04,2251.732857142857,0.0,61.0,Greed,False,False,381399.379936,Greed,50.0,439.812513,113711.93000000001,0.0,Mid-Low,0.0
2024-09-28,0.0,0.0,4,0.0,29199.21,7299.8025,0.0,64.0,Greed,False,True,381399.379936,Greed,61.0,0.0,126097.04,1.0,Mid-Low,0.0
2024-09-30,2710.626288,0.0,106,0.04716981132075472,214669.85,2025.1872641509435,0.09433962264150944,61.0,Greed,True,False,384110.006224,Greed,64.0,0.0,29199.21,0.0,Mid-Low,2.729395410069249
2024-10-01,0.0,0.0,4,0.0,139954.32,34988.58,1.0,50.0,Neutral,False,False,384110.006224,Neutral,61.0,2710.626288,214669.85,0.0,Mid-Low,0.0
2024-10-02,0.0,0.0,4,0.0,99954.34,24988.585,1.0,42.0,Fear,False,False,384110.006224,Fear,50.0,0.0,139954.32,1.0,Low,0.0
2024-10-03,100.375782,0.0,9,0.3333333333333333,132935.69,14770.632222222222,0.6666666666666666,37.0,Fear,True,False,384210.382006,Fear,42.0,0.0,99954.34,0.0,Low,0.10003192844129268
2024-10-04,0.0,0.0,1,0.0,0.34,0.34,0.0,41.0,Fear,False,False,384210.382006,Fear,37.0,100.375782,132935.69,1.0,Low,0.0
2024-10-05,5767.161892,39.480396,37,0.6486486486486487,605605.74,16367.722702702702,0.24324324324324326,49.0,Neutral,True,True,389977.54389800003,Neutral,41.0,0.0,0.34,1.0,Mid-Low,2.574625916378785
2024-10-06,130.487079,0.0,22,0.22727272727272727,300130.56,13642.298181818182,0.2727272727272727,50.0,Neutral,True,True,390108.030977,Neutral,49.0,5767.161892,605605.74,0.0,Mid-Low,0.058550717677547645
2024-10-07,0.0,0.0,21,0.0,219984.65,10475.459523809524,0.0,50.0,Neutral,False,False,390108.030977,Neutral,50.0,130.487079,300130.56,1.0,Mid-Low,0.0
2024-10-08,5396.546638,29.615628,36,0.9166666666666666,434584.13,12071.781388888889,0.9444444444444444,49.0,Neutral,True,False,395504.577615,Neutral,50.0,0.0,219984.65,1.0,Mid-Low,1.9959407950057588
2024-10-09,396.06272,0.0,14,0.21428571428571427,220399.93,15742.852142857142,0.7857142857142857,49.0,Neutral,True,False,395900.640335,Neutral,49.0,5396.546638,434584.13,0.0,Mid-Low,0.1484534124720254
2024-10-10,0.0,0.0,16,0.0,300024.33999999997,18751.521249999998,1.0,39.0,Fear,False,False,395900.640335,Fear,49.0,396.06272,220399.93,1.0,Low,0.0
2024-10-11,8885.327477,232.8029795,26,0.6923076923076923,488904.19,18804.007307692307,0.0,32.0,Fear,True,False,404785.967812,Fear,39.0,0.0,300024.33999999997,1.0,Low,2.4178834315885074
2024-10-12,541.55471,20.7155355,10,0.7,159713.4,15971.34,0.7,49.0,Neutral,True,True,405327.522522,Neutral,32.0,8885.327477,488904.19,0.0,Mid-Low,0.15329885097946963
2024-10-13,0.0,0.0,10,0.0,60002.42,6000.242,1.0,50.0,Neutral,False,True,405327.522522,Neutral,49.0,541.55471,159713.4,1.0,Mid-Low,0.0
2024-10-14,1913.61958,43.747165,5,1.0,61916.020000000004,12383.204000000002,0.0,48.0,Neutral,True,False,407241.142102,Neutral,50.0,0.0,60002.42,1.0,Low,0.5592564053666257
2024-10-15,1170.2260760000001,11.821311,7,0.5714285714285714,81173.36,11596.194285714286,0.42857142857142855,65.0,Greed,True,False,408411.36817800003,Greed,48.0,1913.61958,61916.020000000004,1.0,Mid-Low,0.3681222386720562
2024-10-16,219.480876,0.0,11,0.2727272727272727,80229.17,7293.560909090909,0.7272727272727273,73.0,Greed,True,False,408630.84905400005,Greed,65.0,1170.2260760000001,81173.36,1.0,Mid-High,0.06873858832312096
2024-10-17,36.11496,0.0,9,0.1111111111111111,140531.75,15614.638888888889,0.7777777777777778,71.0,Greed,True,False,408666.964014,Greed,73.0,219.480876,80229.17,1.0,Mid-High,0.011322801310852474
2024-10-18,333.219141,51.8558325,6,0.8333333333333334,120331.43000000001,20055.238333333335,0.16666666666666666,73.0,Greed,True,False,409000.18315500004,Greed,71.0,36.11496,140531.75,0.0,Mid-High,0.47537501373205027
2024-10-19,0.0,0.0,4,0.0,99996.86,24999.215,1.0,72.0,Greed,False,True,409000.18315500004,Greed,73.0,333.219141,120331.43000000001,1.0,Mid-High,0.0
2024-10-20,389.155797,0.0,96,0.11458333333333333,176447.86000000002,1837.9985416666668,0.07291666666666667,73.0,Greed,True,True,409389.338952,Greed,72.0,0.0,99996.86,1.0,Mid-High,0.5515997542423582
2024-10-21,2464.915564,0.0,173,0.3930635838150289,324117.99,1873.5143930635838,0.45664739884393063,72.0,Greed,True,False,411854.25451600004,Greed,73.0,389.155797,176447.86000000002,0.0,Mid-High,2.7799772036214025
2024-10-22,0.0,0.0,3,0.0,60000.36,20000.12,1.0,70.0,Greed,False,False,411854.25451600004,Greed,72.0,2464.915564,324117.99,0.0,Mid-High,0.0
2024-10-23,-46.489941,0.0,18,0.0,210006.07,11667.003888888888,0.8333333333333334,71.0,Greed,False,False,411807.76457500004,Greed,70.0,0.0,60000.36,1.0,Mid-High,-0.05144461758987522
2024-10-25,13235.862071,61.1408675,30,0.7,427883.18,14262.772666666666,0.4666666666666667,72.0,Greed,True,False,425043.626646,Greed,71.0,-46.489941,210006.07,1.0,Mid-High,2.709154304911973
2024-10-27,666.6623079999999,30.289636,4,0.75,90664.41,22666.1025,0.0,74.0,Greed,True,True,425710.28895400005,Greed,72.0,13235.862071,427883.18,1.0,Mid-High,0.1370502460207159
2024-10-28,167.28016200000002,0.0,13,0.3076923076923077,121495.25,9345.788461538461,0.0,72.0,Greed,True,False,425877.569116,Greed,74.0,666.6623079999999,90664.41,1.0,Mid-High,0.0344831120981275
2024-10-29,801.170876,0.0,53,0.05660377358490566,613267.8099999999,11571.09075471698,0.05660377358490566,72.0,Greed,True,False,426678.73999200005,Greed,72.0,167.28016200000002,121495.25,1.0,Mid-High,0.16604980752674486
2024-10-30,9.150023,0.0,25,0.28,11830.85,473.23400000000004,0.32,77.0,Extreme Greed,True,False,426687.89001500007,Greed,72.0,801.170876,613267.8099999999,1.0,High,0.0018621190083543773
2024-10-31,1214.043811,19.0994085,48,0.7083333333333334,896173.36,18670.278333333332,0.875,77.0,Extreme Greed,True,False,427901.9338260001,Greed,77.0,9.150023,11830.85,1.0,High,0.2504480877470558
2024-11-01,1040.475736,0.0,23,0.2608695652173913,260981.03,11347.001304347827,0.5652173913043478,75.0,Extreme Greed,True,False,428942.4095620001,Greed,77.0,1214.043811,896173.36,0.0,High,0.21781084171703402
2024-11-02,0.0,0.0,2,0.0,40000.0,20000.0,1.0,72.0,Greed,False,True,428942.4095620001,Greed,75.0,1040.475736,260981.03,0.0,Mid-High,0.0
2024-11-03,0.0,0.0,6,0.0,129055.66,21509.27666666667,1.0,74.0,Greed,False,True,428942.4095620001,Greed,72.0,0.0,40000.0,1.0,Mid-High,0.0
2024-11-04,2799.410474,29.134382,36,0.6388888888888888,451811.97,12550.332499999999,0.3611111111111111,70.0,Greed,True,False,431741.82003600005,Greed,74.0,0.0,129055.66,1.0,Mid-High,2.7712922562654163
2024-11-05,678.4759280000001,10.511846,10,0.5,200627.23,20062.723,0.5,70.0,Greed,True,False,432420.29596400005,Greed,70.0,2799.410474,451811.97,1.0,Mid-High,0.6704641308080667
2024-11-06,2817.83723,0.0,15,0.4666666666666667,123906.9,8260.46,0.4,70.0,Greed,True,False,435238.13319400005,Greed,70.0,678.4759280000001,200627.23,1.0,Mid-High,2.3886383243322697
2024-11-07,4493.353136,3.894186,113,0.5309734513274337,111335.3,985.2681415929204,0.4690265486725664,77.0,Extreme Greed,True,False,439731.48633000004,Greed,70.0,2817.83723,123906.9,0.0,High,2.6296215897666797
2024-11-08,-64.41354100000007,0.0,39,0.15384615384615385,270700.44,6941.036923076923,0.5897435897435898,75.0,Extreme Greed,False,False,439667.07278900006,Greed,77.0,4493.353136,111335.3,1.0,High,-0.03528039082615568
2024-11-09,102.90894,0.0,86,0.22093023255813954,193384.41,2248.655930232558,0.6162790697674418,75.0,Extreme Greed,True,True,439769.98172900005,Greed,75.0,-64.41354100000007,270700.44,1.0,High,0.05680153780046616
2024-11-10,991.114334,0.0,173,0.2947976878612717,413636.7,2390.963583815029,0.2774566473988439,78.0,Extreme Greed,True,True,440761.09606300003,Greed,75.0,102.90894,193384.41,1.0,High,0.5808347711668328
2024-11-11,6749.630996,0.0,373,0.24664879356568364,1570572.42,4210.649919571046,0.2520107238605898,76.0,Extreme Greed,True,False,447510.72705900006,Greed,78.0,991.114334,413636.7,1.0,High,2.6265378823115313
2024-11-12,3494.399394,0.0,171,0.19883040935672514,1226354.52,7171.663859649123,0.5730994152046783,80.0,Extreme Greed,True,False,451005.12645300006,Greed,76.0,6749.630996,1570572.42,1.0,High,1.396762883430076
2024-11-13,7846.402274,11.65871,48,0.5625,515336.37,10736.174375,0.3333333333333333,84.0,Extreme Greed,True,False,458851.52872700006,Greed,80.0,3494.399394,1226354.52,1.0,High,2.463543947108945
2024-11-14,4563.509225,0.0,110,0.2545454545454545,1008361.81,9166.925545454545,0.7454545454545455,88.0,Extreme Greed,True,False,463415.03795200004,Greed,84.0,7846.402274,515336.37,1.0,High,1.4309146391790821
2024-11-15,4140.740438,0.0,149,0.3691275167785235,1427858.42,9582.942416107382,0.610738255033557,80.0,Extreme Greed,True,False,467555.77839000005,Greed,88.0,4563.509225,1008361.81,1.0,High,1.476527372250712
2024-11-16,2769.521909,0.0,157,0.3057324840764331,303296.07,1931.822101910828,0.49044585987261147,86.0,Extreme Greed,True,True,470325.30029900005,Greed,80.0,4140.740438,1427858.42,1.0,High,1.1884622572135761
2024-11-17,882.975285,0.0,209,0.23444976076555024,1215987.57,5818.122344497608,0.3492822966507177,90.0,Extreme Greed,True,True,471208.27558400005,Greed,86.0,2769.521909,303296.07,1.0,High,0.3746746987750894
2024-11-18,4470.815187,0.0,346,0.3583815028901734,2084339.58,6024.102832369942,0.36127167630057805,83.0,Extreme Greed,True,False,475679.090771,Greed,90.0,882.975285,1215987.57,1.0,High,2.1140189407537124
2024-11-19,2958.268991,0.0,305,0.4918032786885246,628031.15,2059.118524590164,0.5245901639344263,90.0,Extreme Greed,True,False,478637.35976200004,Greed,83.0,4470.815187,2084339.58,1.0,High,1.3780616020763303
2024-11-20,4210.0928969999995,0.0,550,0.3981818181818182,1999514.1199999999,3635.480218181818,0.44363636363636366,83.0,Extreme Greed,True,False,482847.45265900006,Greed,90.0,2958.268991,628031.15,1.0,High,3.163322607487921
2024-11-21,1692.430891,0.0,535,0.308411214953271,598300.62,1118.3189158878504,0.4392523364485981,82.0,Extreme Greed,True,False,484539.8835500001,Greed,83.0,4210.0928969999995,1999514.1199999999,0.0,High,1.240224147150709
2024-11-22,-18105.345617,0.0,679,0.3078055964653903,1646713.62,2425.2041531664213,0.48159057437407954,94.0,Extreme Greed,False,False,466434.5379330001,Greed,82.0,1692.430891,598300.62,1.0,High,-2.259046296674418
2024-11-23,2901.531638,0.0,363,0.3526170798898072,516245.68,1422.1644077134986,0.4132231404958678,93.0,Extreme Greed,True,True,469336.06957100006,Greed,94.0,-18105.345617,1646713.62,1.0,High,0.3616611413879995
2024-11-24,945.550386,0.0,172,0.26744186046511625,664952.28,3866.001627906977,0.5988372093023255,80.0,Extreme Greed,True,True,470281.6199570001,Greed,93.0,2901.531638,516245.68,1.0,High,0.11783797234184541
2024-11-25,5523.740734,0.0,255,0.4117647058823529,937410.87,3676.1210588235294,0.49411764705882355,82.0,Extreme Greed,True,False,475805.36069100007,Greed,80.0,945.550386,664952.28,1.0,High,0.6790972788265774
2024-11-26,1094.809359,0.0,302,0.2913907284768212,1146902.44,3797.6901986754965,0.652317880794702,79.0,Extreme Greed,True,False,476900.1700500001,Greed,82.0,5523.740734,937410.87,0.0,High,0.13597145878452851
2024-11-27,-2654.495633,0.0,213,0.3474178403755869,1444242.53,6780.481361502348,0.3380281690140845,75.0,Extreme Greed,False,False,474245.6744170001,Greed,79.0,1094.809359,1146902.44,0.0,High,-0.338871447390788
2024-11-28,-127075.39958499999,0.0,332,0.32831325301204817,1894225.15,5705.497439759036,0.6234939759036144,77.0,Extreme Greed,False,False,347170.2748320001,Greed,75.0,-2654.495633,1444242.53,1.0,High,-2.646996573571405
2024-11-29,176844.994152,0.0,393,0.48854961832061067,794262.91,2021.0252162849874,0.37659033078880405,78.0,Extreme Greed,True,False,524015.2689840001,Greed,77.0,-127075.39958499999,1894225.15,1.0,High,1.998179850219619
2024-11-30,37316.69352,0.0,373,0.42091152815013405,1732193.7,4643.950938337802,0.2761394101876676,84.0,Extreme Greed,True,True,561331.962504,Greed,78.0,176844.994152,794262.91,1.0,High,0.4187627239563652
2024-12-01,40886.364494,0.5600160000000001,416,0.53125,814711.82,1958.441875,0.34615384615384615,81.0,Extreme Greed,True,True,602218.326998,Greed,84.0,37316.69352,1732193.7,1.0,High,0.4569400469922241
2024-12-02,18489.604313,0.0,270,0.4074074074074074,585243.56,2167.568740740741,0.5777777777777777,80.0,Extreme Greed,True,False,620707.931311,Greed,81.0,40886.364494,814711.82,1.0,High,0.20707170475156667
2024-12-03,23576.539285,0.0,374,0.4304812834224599,1084666.53,2900.177887700535,0.45454545454545453,76.0,Extreme Greed,True,False,644284.470596,Greed,80.0,18489.604313,585243.56,1.0,High,0.2652881236908897
2024-12-04,292891.815021,0.0,319,0.46394984326018807,769287.65,2411.5600313479626,0.30094043887147337,78.0,Extreme Greed,True,False,937176.285617,Greed,76.0,23576.539285,1084666.53,1.0,High,2.19784028255701
2024-12-05,71574.11848800001,0.0,456,0.4232456140350877,1256750.79,2756.0324342105264,0.42105263157894735,84.0,Extreme Greed,True,False,1008750.404105,Greed,78.0,292891.815021,769287.65,0.0,High,0.6950927120964255
2024-12-06,-92624.643895,0.0,403,0.23325062034739455,3471019.22,8612.950918114144,0.5086848635235732,72.0,Greed,False,False,916125.76021,Greed,84.0,71574.11848800001,1256750.79,1.0,Mid-High,-0.7948082461400131
2024-12-07,85906.279067,0.0,304,0.4309210526315789,451733.42,1485.965197368421,0.3618421052631579,75.0,Extreme Greed,True,True,1002032.039277,Greed,72.0,-92624.643895,3471019.22,1.0,High,0.7362259208283503
2024-12-08,15965.933436,0.0,420,0.3619047619047619,932939.72,2221.2850476190474,0.19523809523809524,79.0,Extreme Greed,True,True,1017997.972713,Greed,75.0,85906.279067,451733.42,1.0,High,0.1354828533964733
2024-12-09,6310.967676,0.0,539,0.31910946196660483,983949.68,1825.5096103896105,0.8441558441558441,78.0,Extreme Greed,True,False,1024308.940389,Greed,79.0,15965.933436,932939.72,1.0,High,0.05319582813400087
2024-12-10,39325.770231,0.787791,1596,0.5870927318295739,3150424.08,1973.94992481203,0.33208020050125314,78.0,Extreme Greed,True,False,1063634.71062,Greed,78.0,6310.967676,983949.68,1.0,High,0.33318380541530307
2024-12-11,319051.554217,2.259711,1221,0.7125307125307125,2194098.33,1796.9683292383293,0.14004914004914004,74.0,Greed,True,False,1382686.264837,Greed,78.0,39325.770231,3150424.08,1.0,Mid-High,2.5175680053874627
2024-12-12,599151.795008,10.681751,1932,0.6997929606625258,4557189.87,2358.7939285714288,0.2179089026915114,83.0,Extreme Greed,True,False,1981838.059845,Greed,74.0,319051.554217,2194098.33,1.0,High,2.5047932083330293
2024-12-13,31935.901745,0.0,1173,0.40153452685422,2880824.64,2455.9459846547315,0.5763000852514919,76.0,Extreme Greed,True,False,2013773.96159,Greed,83.0,599151.795008,4557189.87,1.0,High,0.14308449163405085
2024-12-14,167801.399244,0.0,1235,0.47368421052631576,2369561.78,1918.6735060728743,0.4817813765182186,83.0,Extreme Greed,True,True,2181575.360834,Greed,76.0,31935.901745,2880824.64,1.0,High,0.7592967493727949
2024-12-15,97525.315279,0.0,1697,0.24572775486152032,2583269.81,1522.256812021214,0.6664702416028285,80.0,Extreme Greed,True,True,2279100.676113,Greed,83.0,167801.399244,2369561.78,1.0,High,0.45649198354879733
2024-12-16,166774.344133,0.086172,1055,0.5071090047393365,2740808.97,2597.9231943127966,0.4009478672985782,83.0,Extreme Greed,True,False,2445875.020246,Greed,80.0,97525.315279,2583269.81,1.0,High,0.8336416497699825
2024-12-17,219591.305172,0.0,1941,0.4363730036063885,5233597.63,2696.3408706852138,0.43843379701184954,87.0,Extreme Greed,True,False,2665466.325418,Greed,83.0,166774.344133,2740808.97,1.0,High,1.1767184851254973
2024-12-18,13682.994673,0.0,1429,0.36599020293911827,3798887.07,2658.423421973408,0.5003498950314905,81.0,Extreme Greed,True,False,2679149.3200910003,Greed,87.0,219591.305172,5233597.63,1.0,High,0.06931974074666405
2024-12-19,62744.004486000005,0.166937,3339,0.6148547469302186,8241709.39,2468.316678646301,0.35968852949985025,75.0,Extreme Greed,True,False,2741893.3245770005,Greed,81.0,13682.994673,3798887.07,1.0,High,0.8064434595910596
2024-12-20,254969.660039,1.454962,2488,0.5558681672025724,7681274.71,3087.3290635048234,0.4537781350482315,74.0,Greed,True,False,2996862.9846160007,Greed,75.0,62744.004486000005,8241709.39,1.0,Mid-High,2.9516957535832473
2024-12-21,150022.163157,1.390236,1681,0.5496728138013087,4382875.12,2607.302272456871,0.3545508625817965,73.0,Greed,True,True,3146885.147773001,Greed,74.0,254969.660039,7681274.71,1.0,Mid-High,1.7505322052329908
2024-12-22,352197.163973,0.0,774,0.4354005167958656,3087320.22,3988.7858139534887,0.5788113695090439,73.0,Greed,True,True,3499082.311746001,Greed,73.0,150022.163157,4382875.12,0.0,Mid-High,3.067518712106905
2024-12-23,-29430.626577,0.0,2347,0.2901576480613549,6771878.26,2885.333728163613,0.4414145717937793,70.0,Greed,False,False,3469651.6851690006,Greed,73.0,352197.163973,3087320.22,1.0,Mid-High,-0.21254645635238525
2024-12-24,14813.780116,0.0,338,0.33727810650887574,1767036.11,5227.917485207101,0.34911242603550297,73.0,Greed,True,False,3484465.465285001,Greed,70.0,-29430.626577,6771878.26,1.0,Mid-High,0.10433884070243854
2024-12-25,756.6570469999998,0.0,208,0.30288461538461536,347889.35,1672.5449519230767,0.41346153846153844,73.0,Greed,True,False,3485222.1223320006,Greed,73.0,14813.780116,1767036.11,1.0,Mid-High,0.0052684683518082935
2024-12-26,60228.639722,0.159494,697,0.5136298421807748,2205242.65,3163.9062410329984,0.5351506456241033,79.0,Extreme Greed,True,False,3545450.7620540005,Greed,73.0,756.6570469999998,347889.35,1.0,High,0.41890615226455913
2024-12-27,2672.811035,0.0,260,0.4230769230769231,347913.0,1338.126923076923,0.5269230769230769,74.0,Greed,True,False,3548123.5730890003,Greed,79.0,60228.639722,2205242.65,1.0,Mid-High,0.019935094537263158
2024-12-28,940.673623,0.0,161,0.22981366459627328,281555.01,1748.7888819875777,0.35403726708074534,72.0,Greed,True,True,3549064.246712,Greed,74.0,2672.811035,347913.0,1.0,Mid-High,0.0070886584823004264
2024-12-29,2884.067927,0.0,201,0.31840796019900497,344628.54,1714.5698507462685,0.34328358208955223,73.0,Greed,True,True,3551948.314639,Greed,72.0,940.673623,281555.01,1.0,Mid-High,0.10734927294757554
2024-12-30,9009.738137,0.0,304,0.39473684210526316,1073865.73,3532.453059210526,0.6019736842105263,65.0,Greed,True,False,3560958.052776,Greed,73.0,2884.067927,344628.54,1.0,Mid-Low,0.4205345387319706
2024-12-31,5445.01281,0.0,306,0.3006535947712418,877164.62,2866.551045751634,0.46078431372549017,64.0,Greed,True,False,3566403.065586,Greed,65.0,9009.738137,1073865.73,0.0,Mid-Low,0.25222985823811644
2025-01-01,-9528.065345,0.0,96,0.3020833333333333,282582.1,2943.5635416666664,0.7083333333333334,66.0,Greed,False,False,3556875.000241,Greed,64.0,5445.01281,877164.62,1.0,Mid-Low,-0.4183703308205779
2025-01-02,8716.519087,0.0,361,0.45706371191135736,774674.84,2145.9136842105263,0.296398891966759,70.0,Greed,True,False,3565591.519328,Greed,66.0,-9528.065345,282582.1,1.0,Mid-High,1.3898865911346139
2025-01-03,6028.486793,0.0,508,0.27165354330708663,771208.99,1518.1279330708662,0.33267716535433073,74.0,Greed,True,False,3571620.006121,Greed,70.0,8716.519087,774674.84,1.0,Mid-High,0.9448355319568542
2025-01-04,2553.537968,0.0,371,0.20215633423180593,1826029.6199999999,4921.912722371967,0.20485175202156333,73.0,Greed,True,True,3574173.5440889997,Greed,74.0,6028.486793,771208.99,1.0,Mid-High,0.40484926402217875
2025-01-05,3187.719363,0.0,239,0.41841004184100417,451943.57,1890.977280334728,0.2719665271966527,72.0,Greed,True,True,3577361.2634519995,Greed,73.0,2553.537968,1826029.6199999999,1.0,Mid-High,0.505763894834398
2025-01-06,6064.185393,0.0,573,0.15532286212914484,556526.99,971.2512914485166,0.2582897033158813,76.0,Extreme Greed,True,False,3583425.4488449995,Greed,72.0,3187.719363,451943.57,1.0,High,1.0151793627612355
2025-01-07,16098.227531,6.222816,637,0.7613814756671899,1313178.1,2061.504081632653,0.8822605965463108,78.0,Extreme Greed,True,False,3599523.6763759996,Greed,76.0,6064.185393,556526.99,1.0,High,2.0811558324554755
2025-01-08,130117.090554,0.0,1039,0.37151106833493747,3177275.18,3058.0126852743024,0.7170356111645814,70.0,Greed,True,False,3729640.7669299995,Greed,78.0,16098.227531,1313178.1,1.0,Mid-High,2.785589792556653
2025-01-09,46975.928902,0.0,522,0.2777777777777778,1020733.25,1955.427681992337,0.3850574712643678,69.0,Greed,True,False,3776616.6958319996,Greed,70.0,130117.090554,3177275.18,0.0,Mid-High,1.0044072578142105
2025-01-10,-10116.875552,0.63832,819,0.5274725274725275,6547449.68,7994.444053724053,0.4468864468864469,50.0,Neutral,False,False,3766499.8202799996,Neutral,69.0,46975.928902,1020733.25,1.0,Mid-Low,-0.20849784300725974
2025-01-11,2269.080536,0.0,283,0.24381625441696114,1658098.71,5859.006042402827,0.5865724381625441,69.0,Greed,True,True,3768768.9008159996,Greed,50.0,-10116.875552,6547449.68,1.0,Mid-High,0.046739384211888814
2025-01-12,5742.241803,0.72332,602,0.7840531561461794,2258459.17,3751.59330564784,0.1345514950166113,62.0,Greed,True,True,3774511.142619,Greed,69.0,2269.080536,1658098.71,1.0,Mid-Low,0.11878658509323275
2025-01-13,9655.429352,0.0,408,0.3872549019607843,2936648.0100000002,7197.666691176471,0.5882352941176471,61.0,Greed,True,False,3784166.5719709997,Greed,62.0,5742.241803,2258459.17,1.0,Mid-Low,0.20079679930962055
2025-01-14,16069.512355,0.0,275,0.49818181818181817,876581.97,3187.5708,0.33454545454545453,63.0,Greed,True,False,3800236.0843259995,Greed,61.0,9655.429352,2936648.0100000002,1.0,Mid-Low,0.3341770147444282
2025-01-15,14819.5883,0.0,267,0.4606741573033708,1801599.8900000001,6747.565131086143,0.34831460674157305,70.0,Greed,True,False,3815055.6726259994,Greed,63.0,16069.512355,876581.97,1.0,Mid-High,0.8380891866601899
2025-01-16,20807.709328,0.0,371,0.3423180592991914,3049692.96,8220.196657681941,0.30727762803234504,75.0,Extreme Greed,True,False,3835863.3819539994,Greed,70.0,14819.5883,1801599.8900000001,1.0,High,2.0099018657891783
2025-01-17,7006.415608,0.515012,238,0.5294117647058824,1110230.46,4664.8338655462185,0.39915966386554624,75.0,Extreme Greed,True,False,3842869.7975619994,Greed,75.0,20807.709328,3049692.96,1.0,High,1.0683581564444524
2025-01-18,443.2330819999997,0.0,651,0.38095238095238093,2711629.88,4165.330076804916,0.5422427035330261,77.0,Extreme Greed,True,True,3843313.0306439996,Greed,75.0,7006.415608,1110230.46,1.0,High,0.06348499210122498
2025-01-19,87923.799302,0.0,1567,0.20229738353541799,9715215.3,6199.8821314613915,0.5366943203573707,77.0,Extreme Greed,True,True,3931236.8299459997,Greed,77.0,443.2330819999997,2711629.88,1.0,High,2.965335629664177
2025-01-20,87277.239173,0.3825,1315,0.5224334600760456,8287327.01,6302.149817490495,0.5741444866920152,76.0,Extreme Greed,True,False,4018514.069119,Greed,77.0,87923.799302,9715215.3,1.0,High,2.3239565652283263
2025-01-21,11077.839421,0.0,530,0.3867924528301887,1523729.82,2874.961924528302,0.27358490566037735,76.0,Extreme Greed,True,False,4029591.9085399997,Greed,76.0,87277.239173,8287327.01,1.0,High,0.29162938080587963
2025-01-22,20524.408057,0.0,832,0.28125,1778406.43,2137.5077283653845,0.35697115384615385,84.0,Extreme Greed,True,False,4050116.3165969998,Greed,76.0,11077.839421,1523729.82,1.0,High,0.5459195246613412
2025-01-23,101256.24216,7.492465,1218,0.6609195402298851,3697028.66,3035.3273070607556,0.4605911330049261,75.0,Extreme Greed,True,False,4151372.5587569997,Greed,84.0,20524.408057,1778406.43,1.0,High,2.266697513669643
2025-01-24,10602.779738,0.5630105000000001,874,0.5583524027459954,1611433.45,1843.7453661327231,0.4096109839816934,75.0,Extreme Greed,True,False,4161975.338495,Greed,75.0,101256.24216,3697028.66,0.0,High,0.23999887160279917
2025-01-25,-10348.016255999999,0.0,506,0.27865612648221344,1239377.7,2449.363043478261,0.6225296442687747,75.0,Extreme Greed,False,True,4151627.322239,Greed,75.0,10602.779738,1611433.45,1.0,High,-0.22417658152925896
2025-01-26,40823.466668,0.0,451,0.43458980044345896,1201173.66,2663.3562305986693,0.3902439024390244,73.0,Greed,True,True,4192450.788907,Greed,75.0,-10348.016255999999,1239377.7,1.0,Mid-High,0.9734306972222887
2025-01-27,41331.765392,0.0,773,0.4760672703751617,1508028.31,1950.8775032341528,0.6597671410090556,71.0,Greed,True,False,4233782.554299,Greed,73.0,40823.466668,1201173.66,1.0,Mid-High,1.148467041717811
2025-01-28,17979.613973,2.573011,498,0.6285140562248996,579412.17,1163.4782530120483,0.3152610441767068,72.0,Greed,True,False,4251762.168272,Greed,71.0,41331.765392,1508028.31,1.0,Mid-High,0.5071781312727763
2025-01-29,23421.01147,0.0,910,0.4164835164835165,1897513.41,2085.1795714285713,0.48131868131868133,72.0,Greed,True,False,4275183.179742,Greed,72.0,17979.613973,579412.17,1.0,Mid-High,0.6632175399354251
2025-01-30,23097.471385,0.0,1067,0.3467666354264292,3014397.17,2825.114498594189,0.25023430178069356,70.0,Greed,True,False,4298280.651127,Greed,72.0,23421.01147,1897513.41,1.0,Mid-High,1.292355240386968
2025-01-31,35868.296773,0.8434925,1016,0.5413385826771654,2783411.48,2739.578228346457,0.31791338582677164,76.0,Extreme Greed,True,False,4334148.9479,Greed,70.0,23097.471385,3014397.17,1.0,High,1.995267069120474
2025-02-01,32300.205017,1.763296,634,0.5962145110410094,1363746.44,2151.019621451104,0.555205047318612,68.0,Greed,True,True,4366449.152917,Greed,76.0,35868.296773,2783411.48,1.0,Mid-High,3.478371052203042
2025-02-02,162854.759623,0.0,1319,0.35860500379075055,5661092.29,4291.957763457164,0.6315390447308568,60.0,Greed,True,True,4529303.912540001,Greed,68.0,32300.205017,1363746.44,1.0,Mid-Low,3.1780823930739004
2025-02-03,348871.326269,0.0,2380,0.4634453781512605,22592901.37,9492.815701680673,0.4584033613445378,44.0,Fear,True,False,4878175.238809001,Fear,60.0,162854.759623,5661092.29,1.0,Low,2.807524051048828
2025-02-04,416876.88812,0.0,2512,0.276671974522293,15678409.27,6241.404964171974,0.455015923566879,72.0,Greed,True,False,5295052.126929001,Greed,44.0,348871.326269,22592901.37,1.0,Mid-High,2.4770719054222345
2025-02-05,56706.235562,0.0,1297,0.3215111796453354,8743231.51,6741.1191287586735,0.5312259059367772,54.0,Neutral,True,False,5351758.362491001,Neutral,72.0,416876.88812,15678409.27,1.0,Mid-Low,0.34454564152591566
